test_number,compressor_name,shuffle,level,trunc,bytes_read,compress_time,bytes_written,shape,chunk_shape,chunk_size,read_time,read_bps,compress_bps,storage_ratio
882,blosc-lz4hc,1,3,0,2147483648,11.133906468050554,487357496,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.530837785918266,203923343.19987288,192877823.6248292,4.406382718282844
883,blosc-lz4hc,0,3,0,2147483648,15.77971998299472,669126107,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.005720296059735,214625592.6068293,136091366.02641058,3.20938553365995
884,blosc-lz4hc,1,5,0,2147483648,14.934632676071487,410108697,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.023474607034586,214245432.06732643,143792197.2758482,5.236376755014293
885,blosc-lz4hc,0,5,0,2147483648,19.650218665017746,542697899,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.0289665349992,214128109.8611395,109285483.51591896,3.9570517076941916
886,blosc-lz4hc,1,7,0,2147483648,26.64390479098074,357922807,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.318429355043918,208121175.62739855,80599434.08621348,5.999851381362239
887,blosc-lz4hc,0,7,0,2147483648,36.124357698019594,469480930,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.108922519022599,212434474.9857311,59446971.09777897,4.574165872935456
888,blosc-lz4hc,1,9,0,2147483648,85.43227190803736,324342143,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.157507782918401,211418361.06799382,25136679.618114747,6.621044148431861
889,blosc-lz4hc,0,9,0,2147483648,80.83656619198155,420471606,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.392671627108939,206634417.50611654,26565745.54267764,5.1073214394410265
890,blosc-zlib,1,1,0,2147483648,8.323542605037801,300160497,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.115006666979752,212306696.2486955,258001160.07098246,7.15445126678345
891,blosc-zlib,0,1,0,2147483648,9.7621395989554,404198291,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.976350812008604,215257431.14557064,219980837.8308575,5.312945887740035
892,blosc-zlib,1,3,0,2147483648,12.387103294022381,277881880,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.896297396044247,216998697.80170444,173364474.08461562,7.728044908865594
893,blosc-zlib,0,3,0,2147483648,14.85687851102557,346366600,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.784064081963152,219487896.85043764,144544740.43159953,6.2000309729633285
894,blosc-zlib,1,5,0,2147483648,15.761545054032467,249002178,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.636610566987656,222846366.26872534,136248295.4962961,8.624356884139383
895,blosc-zlib,0,5,0,2147483648,16.183471694006585,300629782,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.548570125945844,224901071.01635584,132696104.30963975,7.143283122894324
896,blosc-zlib,1,7,0,2147483648,44.385369677096605,236142933,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.6432141920086,222693762.18767753,48382691.49548455,9.093999217838121
897,blosc-zlib,0,7,0,2147483648,47.87432724703103,277009595,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.71538450801745,221039491.15218514,44856685.649471514,7.7523800141291135
898,blosc-zlib,1,9,0,2147483648,558.3084412330063,223279738,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.923611841979437,216401415.35117188,3846410.8535728944,9.61790652047433
899,blosc-zlib,0,9,0,2147483648,722.4792719879188,254704848,"(1024, 1024, 1024)","(512, 256, 256)",64.0,11.13591261091642,192843076.54272035,2972380.982074611,8.43126334210961
900,blosc-zstd,1,1,0,2147483648,7.277670809067786,280597417,"(1024, 1024, 1024)","(512, 256, 256)",64.0,12.885509485029615,166658807.7479549,295078426.09812635,7.65325522579561
901,blosc-zstd,0,1,0,2147483648,8.59340794000309,379513055,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.090248608961701,212827625.08871213,249898953.12699747,5.658523783852442
902,blosc-zstd,1,3,0,2147483648,8.500316155026667,275324263,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.714326613931917,221063562.44190523,252635738.3460478,7.79983436476138
903,blosc-zstd,0,3,0,2147483648,9.746031571994536,358362065,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.596417251043022,223779728.6030464,220344417.32887957,5.99249713554363
904,blosc-zstd,1,5,0,2147483648,16.692437921999954,253789712,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.704179305001162,221294720.60489127,128650090.42026773,8.46166549099516
905,blosc-zstd,0,5,0,2147483648,21.317193866940215,316785232,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.670034189010039,222076117.41855142,100739509.21516113,6.778989141766558
906,blosc-zstd,1,7,0,2147483648,31.29716905101668,238194593,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.779508530977182,219590140.0563961,68615907.22469,9.01566916760365
907,blosc-zstd,0,7,0,2147483648,52.22796265501529,279764593,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.661198055022396,222279228.2871818,41117507.53489872,7.676038003851331
908,blosc-zstd,1,9,0,2147483648,79.38014382007532,214252501,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.878888161969371,217381107.34638542,27053158.946997263,10.02314389786283
909,blosc-zstd,0,9,0,2147483648,167.27572986495215,233686856,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.911229160032235,216671778.37637806,12837987.01541307,9.189578244828626
910,blosc-blosclz,1,1,0,2147483648,15.685925186029635,1078892620,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.003460453008302,214674077.84415197,136905131.35384673,1.9904516985202847
911,blosc-blosclz,0,1,0,2147483648,33.21322436304763,2035591095,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.002837462932803,214687448.03240702,64657487.76831338,1.054968089256649
912,blosc-blosclz,1,3,0,2147483648,22.172559633036144,1078495703,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.902631856035441,216859889.2920729,96853213.32050194,1.9911842411856138
913,blosc-blosclz,0,3,0,2147483648,33.73136738699395,2027506096,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.753221191000193,220181989.71859628,63664292.744563356,1.0591749402069368
914,blosc-blosclz,1,5,0,2147483648,16.434535947977565,1078299036,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.576728114043362,224239805.33089575,130668955.59434822,1.991547405964666
915,blosc-blosclz,0,5,0,2147483648,33.721372972941026,1871758607,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.836840493022464,218310304.97274688,63683161.70647029,1.1473080128863005
916,blosc-blosclz,1,7,0,2147483648,16.353815702022985,1061698092,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.803334026015364,219056460.0064801,131313920.07397723,2.022687677581321
917,blosc-blosclz,0,7,0,2147483648,29.9584608200239,1668616181,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.323269692016765,208023592.53102738,71682042.04151389,1.2869847916211714
918,blosc-blosclz,1,9,0,2147483648,10.873032683040947,593786256,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.638466805918142,222803449.0590783,197505490.01379403,3.6165937259416796
919,blosc-blosclz,0,9,0,2147483648,16.121872819028795,907026707,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.647135293111205,222603247.7779666,133203113.069178,2.3676079562230576
920,blosc-lz4,1,1,0,2147483648,11.747223980957642,675366837,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.619577876990661,223240944.19326097,182807755.38808918,3.179729193602676
921,blosc-lz4,0,1,0,2147483648,18.940490696928464,1106885680,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.20859931607265,210360264.0784376,113380570.88184376,1.940113316851294
922,blosc-lz4,1,3,0,2147483648,12.073690355056897,672202443,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.84649583697319,218096232.76702017,177864727.75496984,3.194697773509877
923,blosc-lz4,0,3,0,2147483648,18.105798740987666,1105355661,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.856424652971327,217876534.70801073,118607506.83915177,1.942798796594755
924,blosc-lz4,1,5,0,2147483648,10.22064400499221,562523061,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.441406494937837,205669959.21872544,210112361.5058968,3.8175921964557467
925,blosc-lz4,0,5,0,2147483648,13.436801373027265,833123077,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.943850989919156,215960964.23579445,159821045.82648745,2.5776307334240363
926,blosc-lz4,1,7,0,2147483648,10.624875469948165,560349182,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.855778755969368,217890813.2144636,202118476.97170955,3.832402575007239
927,blosc-lz4,0,7,0,2147483648,14.038836113992147,831974578,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.05341245396994,213607435.0706651,152967356.45055777,2.58118902282132
928,blosc-lz4,1,9,0,2147483648,9.841023407992907,559558980,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.90019492607098,216913269.28774485,218217512.4444687,3.837814644668914
929,blosc-lz4,0,9,0,2147483648,13.51464081404265,831668556,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.047821448068134,213726294.70967466,158900534.4314157,2.582138800976864
930,blosc-lz4hc,1,1,0,2147483648,11.415903354994953,545661794,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.496110475040041,204598041.63711488,188113334.63684088,3.9355580170965756
931,blosc-lz4hc,0,1,0,2147483648,16.27760109701194,765062256,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.32274067797698,208034253.20773023,131928755.05434343,2.806939737463666
932,blosc-lz4hc,1,3,0,2147483648,11.29985646402929,495659647,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.00681628996972,214602085.7955111,190045214.7189711,4.332577124237834
933,blosc-lz4hc,0,3,0,2147483648,15.515436392975971,679459666,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.115270523005165,212301158.24544454,138409490.62652162,3.160575609502036
934,blosc-lz4hc,1,5,0,2147483648,13.608811247977428,420765437,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.688028917997144,221663629.01856,157800972.3897937,5.103754869485632
935,blosc-lz4hc,0,5,0,2147483648,18.1068178829737,559816061,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.614839428919367,223350963.2559054,118600831.01732266,3.8360522278763276
936,blosc-lz4hc,1,7,0,2147483648,24.309084872948006,370594635,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.640098680974916,222765732.91081935,88340785.316431,5.794697076497074
937,blosc-lz4hc,0,7,0,2147483648,32.747670167009346,486320066,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.726047497941181,220797158.19345745,65576684.90760047,4.415782522944467
938,blosc-lz4hc,1,9,0,2147483648,59.110789280966856,338662354,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.705625019967556,221261757.3398873,36329808.38392341,6.3410757724786855
939,blosc-lz4hc,0,9,0,2147483648,80.24985584593378,436517763,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.873562803957611,217498352.98958406,26759968.91661472,4.919579064185757
940,blosc-zlib,1,1,0,2147483648,8.713783773011528,314582909,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.936058824998327,216130327.50944504,246446745.05823994,6.8264472943760595
941,blosc-zlib,0,1,0,2147483648,10.046721345046535,418535976,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.603890564991161,223605593.3236237,213749697.4631233,5.1309415943732395
942,blosc-zlib,1,3,0,2147483648,13.180537161999382,288931193,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.734926910023205,220595764.9038868,162928386.12005734,7.432508846492044
943,blosc-zlib,0,3,0,2147483648,15.575970957055688,361734415,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.075994635000825,213128701.01581034,137871574.99977368,5.936630740539298
944,blosc-zlib,1,5,0,2147483648,16.543756924918853,264788215,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.846446206909604,218097332.06007195,129806286.30763888,8.11019345404024
945,blosc-zlib,0,5,0,2147483648,18.017612237948924,320341813,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.585893886978738,224025393.28305036,119188026.67297627,6.703725710636469
946,blosc-zlib,1,7,0,2147483648,43.92370970605407,251155990,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.527288016979583,225403456.27976644,48891217.576369904,8.55039789415335
947,blosc-zlib,0,7,0,2147483648,49.158671193988994,294237133,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.77542182104662,219681941.84484577,43684737.52119218,7.298479379895263
948,blosc-zlib,1,9,0,2147483648,478.1270313219866,238673196,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.081054682959802,213021723.97000605,4491449.985712716,8.997590362011158
949,blosc-zlib,0,9,0,2147483648,643.2861896340037,271243688,"(1024, 1024, 1024)","(512, 256, 256)",64.0,11.332322790054604,189500748.23889238,3338302.1159241833,7.917174640392001
950,blosc-zstd,1,1,0,2147483648,7.7809410319896415,345201083,"(1024, 1024, 1024)","(512, 256, 256)",64.0,12.89938229508698,166479572.34494224,275992793.05306256,6.220964399465688
951,blosc-zstd,0,1,0,2147483648,8.96026067296043,456113152,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.652908097952604,222470122.60020214,239667541.6464732,4.708225664143971
952,blosc-zstd,1,3,0,2147483648,9.245050116907805,344980145,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.966588019975461,239498418.26299018,232284695.14433196,6.2249485343569555
953,blosc-zstd,0,3,0,2147483648,10.524147057905793,439600960,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.953385945991613,239851566.87693307,204052987.49477273,4.885074973448647
954,blosc-zstd,1,5,0,2147483648,18.51630209502764,328096194,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.218287308933213,232959071.03252542,115977998.03540061,6.5452866789427
955,blosc-zstd,0,5,0,2147483648,24.560610860935412,402076972,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.964132540044375,239564022.3308623,87436084.55666119,5.340976473529551
956,blosc-zstd,1,7,0,2147483648,30.796213653986342,313359054,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.227791656041518,232719130.2150849,69732067.45894958,6.853108664286432
957,blosc-zstd,0,7,0,2147483648,57.03959614597261,358291112,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.12506464496255,235339006.5226013,37648998.1188555,5.993683839972006
958,blosc-zstd,1,9,0,2147483648,101.36874848103616,292690197,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.289717825013213,231167801.6976738,21184868.90860398,7.337053546757495
959,blosc-zstd,0,9,0,2147483648,151.91741184692364,312329536,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.291230689967051,231130161.29487744,14135862.518273193,6.875698262491576
960,blosc-blosclz,1,1,0,2147483648,17.04524528805632,1085297786,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.329416609951295,230184130.2391159,125987254.02354586,1.9787045322508379
961,blosc-blosclz,0,1,0,2147483648,31.23050191591028,2147484564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.14143545506522,234917552.99875697,68762380.24551156,0.9999995734544428
962,blosc-blosclz,1,3,0,2147483648,17.108458519913256,1084692151,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.13889953296166,234982739.47039017,125521749.69477543,1.979809336704604
963,blosc-blosclz,0,3,0,2147483648,31.281186208012514,2147484564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.884297464042902,241716765.64088872,68650965.91029957,0.9999995734544428
964,blosc-blosclz,1,5,0,2147483648,16.575960021000355,1084305667,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.977796045015566,239199424.58397388,129554103.97221746,1.9805150091500905
965,blosc-blosclz,0,5,0,2147483648,32.136503061978146,2147464810,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.96547911700327,239528040.8302151,66823812.28157849,1.0000087722042812
966,blosc-blosclz,1,7,0,2147483648,15.42629962891806,1083987564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.100539859966375,235973214.8910048,139209253.0067508,1.981096203793718
967,blosc-blosclz,0,7,0,2147483648,30.97501822700724,1934727793,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.04780667705927,237348533.69987983,69329536.21727332,1.109966815884781
968,blosc-blosclz,1,9,0,2147483648,13.419928984018043,700021943,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.93307810893748,216195183.85421333,160021983.0192443,3.0677376180477816
969,blosc-blosclz,0,9,0,2147483648,21.154591038939543,1049773426,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.896027885959484,241398034.6654885,101513834.23329233,2.0456639450120733
970,blosc-lz4,1,1,0,2147483648,12.444928633980453,747280140,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.154184308019467,234590387.9298902,172558936.3474829,2.8737330661564218
971,blosc-lz4,0,1,0,2147483648,20.90806886809878,1270973580,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.905595164978877,241138700.80743712,102710760.211652,1.6896367334402025
972,blosc-lz4,1,3,0,2147483648,11.885445864056237,738256690,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.06729555199854,236838386.4499342,180681791.20603153,2.908857687425765
973,blosc-lz4,0,3,0,2147483648,20.75276131404098,1267199779,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.073983137961477,236663834.98288545,103479417.2931121,1.6946685783789108
974,blosc-lz4,1,5,0,2147483648,10.23492573108524,635266513,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.839263375033624,242948259.0218476,209819172.54931518,3.3804452211067515
975,blosc-lz4,0,5,0,2147483648,14.781945416005328,927393494,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.915899691986851,240860005.40473184,145277471.101658,2.3156121558903235
976,blosc-lz4,1,7,0,2147483648,10.700112726073712,626043568,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.270784107968211,231639915.56595996,200697291.97965145,3.430246324326105
977,blosc-lz4,0,7,0,2147483648,13.848123481031507,923110750,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.113585567916743,235635429.3265158,155073981.7522222,2.3263553674355975
978,blosc-lz4,1,9,0,2147483648,9.919153479044326,619928235,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.021099032019265,238051221.9606253,216498681.31760195,3.4640842709801722
979,blosc-lz4,0,9,0,2147483648,14.550621161935851,921027239,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.046354080899619,237386645.35961238,147587077.14951554,2.331617955546698
980,blosc-lz4hc,1,1,0,2147483648,12.80396640393883,626421399,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.071954500977881,236716756.87620777,167720187.65523928,3.4281773442417154
981,blosc-lz4hc,0,1,0,2147483648,17.76516117306892,902449150,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.898809170001186,241322586.76131535,120881743.04072604,2.3796173424286566
982,blosc-lz4hc,1,3,0,2147483648,12.58789752505254,573715932,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.94932729494758,239960343.0765551,170599072.93700635,3.7431131475010178
983,blosc-lz4hc,0,3,0,2147483648,17.722833631909452,809935396,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.643028641003184,222698047.25754634,121170445.57330367,2.651425852735543
984,blosc-lz4hc,1,5,0,2147483648,14.906917255953886,499729361,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.389240373973735,228717506.6848499,144059540.35481656,4.297293326337093
985,blosc-lz4hc,0,5,0,2147483648,19.082668649964035,673113401,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.15663594007492,234527577.81941792,112535813.90483597,3.1903742293789215
986,blosc-lz4hc,1,7,0,2147483648,25.99104764102958,451786420,"(1024, 1024, 1024)","(512, 256, 256)",64.0,8.911874950979836,240968781.52042407,82623974.13369259,4.753316064701546
987,blosc-lz4hc,0,7,0,2147483648,33.600721036083996,581859262,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.240294059040025,232404254.05066624,63911832.299485646,3.690726930458314
988,blosc-lz4hc,1,9,0,2147483648,54.83253114006948,423736205,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.160717590013519,234423081.69624853,39164408.487987936,5.067973004572503
989,blosc-lz4hc,0,9,0,2147483648,82.78346037410665,527243315,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.133752721943893,235115150.73543194,25940974.66203163,4.073041017125082
990,blosc-zlib,1,1,0,2147483648,17.14270761597436,385863338,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.345956076984294,229776775.14325953,125270972.13038135,5.565399550863782
991,blosc-zlib,0,1,0,2147483648,21.226507136016153,514565749,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.45025504694786,227240813.85439125,101169902.05874471,4.17339018808265
992,blosc-zlib,1,3,0,2147483648,15.296702343970537,361360930,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.012806238024496,238270255.82108864,140388666.76689097,5.942766551990001
993,blosc-zlib,0,3,0,2147483648,15.923197112977505,444382482,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.315499095944688,230528029.24266967,134865104.838135,4.832511935067683
994,blosc-zlib,1,5,0,2147483648,19.114257787005045,344063922,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.208297561039217,233211799.8755942,112349831.83390887,6.2415252244901165
995,blosc-zlib,0,5,0,2147483648,19.994520994951017,418004340,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.225226368987933,232783843.13897252,107403605.64488037,5.137467347827059
996,blosc-zlib,1,7,0,2147483648,52.83771377801895,329008689,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.012051264056936,238290216.63079974,40643008.45835188,6.527133537193603
997,blosc-zlib,0,7,0,2147483648,52.56475688202772,385783511,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.772658486035652,219744059.5175389,40854058.41065043,5.566551153089589
998,blosc-zlib,1,9,0,2147483648,332.6923312180443,317700529,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.152348556090146,234637441.39978406,6454863.687833412,6.759458836154471
999,blosc-zlib,0,9,0,2147483648,635.0368284789147,363290461,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.667593015939929,222132194.069323,3381667.883961636,5.911202958890792
